ID,Trial,EventN,EventType,StimName,StartTime,EndTime,Duration,RT
1006,11,143,info,wax seal kit_04.png,446.30471020005643,453.3077036999166,7.0029934998601675,
1006,11,144,fixation,fixation.png,453.32199510000646,454.10146900010295,0.779473900096491,
1006,11,145,question,credibility_CON,455.2835826999508,459.7893715999089,,4.505595399998128
1006,11,146,fixation,fixation.png,459.7992901999969,460.31397329992615,0.5146830999292433,
1006,11,147,question,preference,461.9539099999238,467.3336245000828,,5.379534600069746
1006,11,148,fixation,fixation.png,467.34332669992,468.8110229000449,1.4676962001249194,
1006,11,149,question,credibility_PEER,470.25362080009654,470.83100529992953,,0.5772901999298483
1006,11,150,fixation,fixation.png,470.84048109990545,472.32445099996403,1.4839699000585824,
1006,11,151,question,credibility_EX,475.38802569988184,475.81228509987704,,0.42415500013157725
1006,11,152,fixation,fixation.png,475.82194390008226,477.2448012998793,1.422857399797067,
1006,11,153,question,credibility_general,480.40832750010304,480.8201095000841,,0.4114819997921586
1006,11,154,fixation,fixation.png,480.82974549988285,481.9954295998905,1.1656841000076383,
1006,12,155,product,tea gift set.png,482.0120645998977,486.0227176998742,4.01065309997648,
1006,12,156,fixation,fixation.png,486.03462160006166,486.8887505000457,0.8541288999840617,
1006,12,157,info,tea gift set_02.png,486.90695900004357,493.91518860007636,7.0082296000327915,
1006,12,158,fixation,fixation.png,493.93013780005276,494.74119019997306,0.8110523999202996,
1006,12,159,question,credibility_general,496.0154162000399,497.20524620008655,,1.18973289988935
1006,12,160,fixation,fixation.png,497.2153604000341,498.3938764000777,1.1785160000436008,
1006,12,161,question,preference,499.9105205000378,500.26202829997055,,0.35142729990184307
1006,12,162,fixation,fixation.png,500.27212919993326,501.6529963000212,1.3808671000879258,
1006,12,163,question,credibility_EX,502.7977942000143,504.46617839997634,,1.6682651999872178
1006,12,164,fixation,fixation.png,504.475787299918,505.43811589991674,0.9623285999987274,
1006,12,165,question,credibility_CON,507.1913334999699,507.43221820006147,,0.2407812001183629
1006,12,166,fixation,fixation.png,507.4431749000214,508.19618560001254,0.7530106999911368,
1006,12,167,question,credibility_PEER,510.47193220001645,510.76251289993525,,0.29044690006412566
1006,12,168,fixation,fixation.png,510.7723892000504,511.4116750000976,0.6392858000472188,
1006,13,169,product,paper weight.png,511.43021230003797,515.4336224000435,4.003410100005567,
1006,13,170,fixation,fixation.png,515.4441889000591,516.0909142999444,0.6467253998853266,
1006,13,171,info,paper weight_01.png,516.1041810000315,523.1097490000539,7.005568000022322,
1006,13,172,fixation,fixation.png,523.1222995999269,524.4626613000873,1.3403617001604289,
1006,13,173,question,credibility_PEER,525.9105847999454,526.2706490999553,,0.3599547001067549
1006,13,174,fixation,fixation.png,526.2807841999456,527.1353798999917,0.8545957000460476,
1006,13,175,question,credibility_EX,529.3177465999033,529.5795362000354,,0.2616797999944538
1006,13,176,fixation,fixation.png,529.590517600067,530.6118514998816,1.0213338998146355,
1006,13,177,question,credibility_CON,532.415428099921,532.8661211999133,,0.45052239997312427
1006,13,178,fixation,fixation.png,532.8757305999752,533.7553743000608,0.8796437000855803,
1006,13,179,question,credibility_general,535.4418367999606,535.6364176000934,,0.19444540003314614
1006,13,180,fixation,fixation.png,535.6461956999265,537.0873809999321,1.4411853000055999,
